platform,app_id,source_file,source_api,source_loc,sink_file,sink_api,sink_loc,startpoint_type,flow_type
wechat,wxcf4eefaa8b8d5660,pages/personal/autonym/autonym.js,wx.chooseImage,65,app.js,wx.uploadFile,401,api.asyn,file_upload
wechat,wxcf4eefaa8b8d5660,pages/program/sign-up/sign-up.js,wx.chooseVideo,142,pages/program/sign-up/sign-up.js,getApp().uploadFile,148,api.asyn,file_upload
wechat,wxcf4eefaa8b8d5660,pages/program/sign-up/sign-up.js,wx.chooseVideo,142,app.js,wx.uploadFile,401,api.asyn,file_upload
wechat,wxcf4eefaa8b8d5660,wxcomponents/painter/lib/downloader.js,wx.getFileInfo,115,wxcomponents/painter/lib/downloader.js,wx.setStorage,176,api.asyn,local_storage
wechat,wxcf4eefaa8b8d5660,wxcomponents/painter/lib/downloader.js,wx.getFileInfo,115,wxcomponents/painter/lib/downloader.js,wx.setStorage,185,api.asyn,local_storage
wechat,wxcf4eefaa8b8d5660,wxcomponents/painter/lib/downloader.js,wx.getFileInfo,147,wxcomponents/painter/lib/downloader.js,wx.setStorage,176,api.asyn,local_storage
wechat,wxcf4eefaa8b8d5660,wxcomponents/painter/lib/downloader.js,wx.getFileInfo,147,wxcomponents/painter/lib/downloader.js,wx.setStorage,185,api.asyn,local_storage
wechat,wxcf4eefaa8b8d5660,pages/news/user/chat/chat.js,wx.getStorageSync,37,pages/news/user/chat/chat.js,getApp().request,887,api.asyn,network_request
wechat,wxcf4eefaa8b8d5660,pages/news/user/chat/chat.js,wx.getStorageSync,37,app.js,wx.request,360,api.asyn,network_request
wechat,wxcf4eefaa8b8d5660,pages/news/user/chat/chat.js,wx.chooseMessageFile,574,pages/news/user/chat/chat.js,getApp().uploadFile,579,api.asyn,file_upload
wechat,wxcf4eefaa8b8d5660,pages/news/user/chat/chat.js,wx.chooseMessageFile,574,app.js,wx.uploadFile,401,api.asyn,file_upload
wechat,wxd0529f74383bd44f,pages/capsule/entry/entry.js,onLocationChange,37,pages/capsule/entry/entry.js,i.common.setStorage,41,ui,local_storage
wechat,wxd0529f74383bd44f,pages/capsule/entry/entry.js,onLocationChange,37,utils/utils.js,wx.setStorageSync,13,ui,local_storage
wechat,wxd0529f74383bd44f,pages/capsule/entry/entry.js,onNearbyChange,120,pages/capsule/entry/entry.js,i.common.setStorage,124,ui,local_storage
wechat,wxd0529f74383bd44f,pages/capsule/entry/entry.js,onNearbyChange,120,utils/utils.js,wx.setStorageSync,13,ui,local_storage
wechat,wxd0ad7e76d51ae4cc,pages-vod/vod-wx-sdk-v2.js,wx.getStorage,301,pages-vod/vod-wx-sdk-v2.js,wx.request,311,api.asyn,network_request
wechat,wxd11f55bff273865e,mp_ecard_sdk/main.js,wx.getSystemInfoSync,32,mp_ecard_sdk/main.js,wx.request,57,api.asyn,network_request
wechat,wxd11f55bff273865e,utils/qiniuUploader.js,wx.getStorageSync,36,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wxd11f55bff273865e,components/city-cascader/city-cascader.js,wx.getStorageSync,230,components/city-cascader/city-cascader.js,wx.request,221,api.asyn,network_request
wechat,wxd11f55bff273865e,pages/activity/show.js,wx.getStorageSync,225,pages/activity/show.js,wx.request,219,api.asyn,network_request
wechat,wxd11f55bff273865e,pages/buy/payment.js,wx.getStorageSync,216,pages/buy/payment.js,wx.request,210,api.asyn,network_request
wechat,wxd11f55bff273865e,pages/index/index.js,wx.getStorageSync,80,pages/index/index.js,o.WxService.setStorageSync,360,api.asyn,local_storage
wechat,wxd11f55bff273865e,pages/register/step5.js,wx.chooseMedia,66,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wxd11f55bff273865e,pages/register/step5.js,wx.getStorageSync,169,pages/register/step5.js,wx.request,163,api.asyn,network_request
wechat,wxd11f55bff273865e,components/painter/lib/downloader.js,wx.getFileInfo,116,components/painter/lib/downloader.js,wx.setStorage,177,api.asyn,local_storage
wechat,wxd11f55bff273865e,components/painter/lib/downloader.js,wx.getFileInfo,116,components/painter/lib/downloader.js,wx.setStorage,186,api.asyn,local_storage
wechat,wxd11f55bff273865e,components/painter/lib/downloader.js,wx.getFileInfo,148,components/painter/lib/downloader.js,wx.setStorage,177,api.asyn,local_storage
wechat,wxd11f55bff273865e,components/painter/lib/downloader.js,wx.getFileInfo,148,components/painter/lib/downloader.js,wx.setStorage,186,api.asyn,local_storage
wechat,wxd11f55bff273865e,pages/u/verify/car.js,wx.chooseMedia,60,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wxd11f55bff273865e,pages/u/verify/cert.js,wx.chooseMedia,120,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wxd11f55bff273865e,pages/u/verify/cert.js,wx.chooseMedia,149,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wxd11f55bff273865e,pages/u/verify/cert.js,wx.getStorageSync,250,pages/u/verify/cert.js,wx.request,244,api.asyn,network_request
wechat,wxd11f55bff273865e,pages/u/verify/house.js,wx.chooseMedia,60,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wxd11f55bff273865e,pages/u/verify/xueli.js,wx.chooseMedia,91,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wxd4ff6b6129a564d3,utils/app.js,wx.getSystemInfoSync,8,api/index.js,t.request,457,api.asyn,network_request
wechat,wxd4ff6b6129a564d3,utils/app.js,wx.getSystemInfoSync,8,api/__/request.js,e.index.request,66,api.asyn,network_request
wechat,wxd4ff6b6129a564d3,utils/app.js,wx.getStorageSync,94,api/index.js,t.request,457,api.asyn,network_request
wechat,wxd4ff6b6129a564d3,utils/app.js,wx.getStorageSync,94,api/__/request.js,e.index.request,66,api.asyn,network_request
wechat,wxd7a173b1f705289d,app.js,wx.getStorageSync,17,app.js,wx.setStorageSync,18,api.asyn,local_storage
wechat,wxd7a173b1f705289d,app.js,wx.login,41,app.js,wx.request,43,api.asyn,network_request
wechat,wxd7a173b1f705289d,utils/wxPromise.js,wx.getStorageSync,10,utils/wxPromise.js,wx.request,15,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/about/home.js,wx.getStorageSync,17,pages/about/home.js,wx.uploadFile,79,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/home.js,wx.getLocation,79,pages/home/home.js,wx.request,82,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/register/register.js,wx.login,64,pages/register/register.js,wx.uploadFile,67,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/register/register.js,wx.getStorageSync,67,pages/register/register.js,wx.uploadFile,67,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/register/register.js,wx.getStorageSync,67,pages/register/register.js,wx.request,102,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/register/register.js,wx.login,99,pages/register/register.js,wx.request,102,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/register/register.js,getPhoneNumber,59,pages/register/register.js,wx.uploadFile,67,ui,file_upload
wechat,wxd7a173b1f705289d,pages/about/userInfo/userInfo.js,wx.getStorageSync,10,pages/about/userInfo/userInfo.js,wx.uploadFile,20,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/about/userInfo/userInfo.js,formSubmit,16,utils/wxPromise.js,wx.request,15,ui,network_request
wechat,wxd7a173b1f705289d,pages/home/activityDetail/activityDetail.js,wx.login,426,pages/home/activityDetail/activityDetail.js,wx.request,428,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/home/activityDetailbak/activityDetail.js,wx.login,338,pages/home/activityDetailbak/activityDetail.js,wx.request,340,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/home/chooseCity/chooseCity.js,wx.getLocation,52,pages/home/chooseCity/chooseCity.js,wx.request,55,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/home/detail/detail.js,wx.login,402,pages/home/detail/detail.js,wx.request,404,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/home/jump/jump.js,wx.login,116,pages/home/jump/jump.js,wx.request,118,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/home/apply/apply1/apply1.js,wx.getStorageSync,48,pages/home/apply/apply1/apply1.js,wx.setStorageSync,206,api.asyn,local_storage
wechat,wxd7a173b1f705289d,pages/home/apply/apply1/apply1.js,formSubmit,182,pages/home/apply/apply1/apply1.js,wx.setStorageSync,206,ui,local_storage
wechat,wxd7a173b1f705289d,pages/home/apply/apply1/apply1.js,authFormSubmit,221,utils/wxPromise.js,wx.request,15,ui,network_request
wechat,wxd7a173b1f705289d,pages/home/apply/apply1/apply1.js,educationFormSubmit,266,utils/wxPromise.js,wx.request,15,ui,network_request
wechat,wxd7a173b1f705289d,pages/home/apply/apply2/apply2.js,wx.getStorageSync,18,pages/home/apply/apply2/apply2.js,wx.uploadFile,78,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/apply/apply2/apply2.js,wx.chooseMedia,71,pages/home/apply/apply2/apply2.js,wx.uploadFile,78,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/apply/apply2/apply2.js,formSubmit,48,pages/home/apply/apply2/apply2.js,wx.setStorageSync,65,ui,local_storage
wechat,wxd7a173b1f705289d,pages/home/apply/apply3/apply3.js,wx.getStorageSync,17,pages/home/apply/apply3/apply3.js,wx.uploadFile,68,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/apply/apply3/apply3.js,wx.getStorageSync,17,pages/home/apply/apply3/apply3.js,wx.uploadFile,129,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/apply/apply3/apply3.js,wx.chooseMedia,61,pages/home/apply/apply3/apply3.js,wx.uploadFile,68,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/apply/apply3/apply3.js,wx.chooseMedia,122,pages/home/apply/apply3/apply3.js,wx.uploadFile,129,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/apply/apply3/apply3.js,formSubmit,42,pages/home/apply/apply3/apply3.js,wx.setStorageSync,50,ui,local_storage
wechat,wxd7a173b1f705289d,pages/home/exchange/add/add.js,wx.chooseMedia,43,pages/home/exchange/add/add.js,wx.uploadFile,50,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/exchange/add/add.js,wx.getStorageSync,56,pages/home/exchange/add/add.js,wx.uploadFile,50,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/exchange/add/add.js,formSubmit,14,utils/wxPromise.js,wx.request,15,ui,network_request
wechat,wxd7a173b1f705289d,pages/home/exchange/detail/detail.js,formSubmit,23,utils/wxPromise.js,wx.request,15,ui,network_request
wechat,wxdb43cddae6348fe5,utils/base.js,wx.getStorageSync,26,utils/base.js,wx.request,20,api.asyn,network_request
wechat,wxdb43cddae6348fe5,utils/upload.js,wx.getStorageSync,18,utils/upload.js,wx.uploadFile,13,api.asyn,file_upload
wechat,wxdb43cddae6348fe5,components/login/login.js,wx.getStorageSync,196,components/login/login.js,o.request,201,api.asyn,network_request
wechat,wxdb43cddae6348fe5,components/newcomer/newcomer.js,wx.getStorageSync,46,components/newcomer/newcomer.js,o.request,63,api.asyn,network_request
wechat,wxdb43cddae6348fe5,pages/index/index.js,wx.getStorageSync,203,app.js,wx.request,138,api.asyn,network_request
wechat,wxdb43cddae6348fe5,pages/login/index.js,wx.getStorageSync,165,pages/login/index.js,i.request,180,api.asyn,network_request
wechat,wxdb43cddae6348fe5,pages/currencyShop/currencyDetail/index.js,wx.getStorageSync,86,app.js,wx.request,138,api.asyn,network_request
wechat,wxdb43cddae6348fe5,pages/currencyShop/submitOrder/index.js,wx.getStorageSync,104,app.js,wx.request,138,api.asyn,network_request
wechat,wxdb43cddae6348fe5,pages/games/5gGame/index.js,wx.login,12,pages/games/5gGame/index.js,wx.request,15,api.asyn,network_request
wechat,wxdb43cddae6348fe5,pages/memberCenter/grade/index.js,wx.getStorageSync,455,app.js,wx.request,138,api.asyn,network_request
wechat,wxdb43cddae6348fe5,pages/serviceEvaluation/suggestInfo/index.js,wx.getStorageSync,42,pages/serviceEvaluation/suggestInfo/index.js,wx.uploadFile,205,api.asyn,file_upload
wechat,wxdbb4c5f1b8ee7da1,mp_ecard_sdk/main.js,wx.getSystemInfoSync,42,mp_ecard_sdk/main.js,wx.request,67,api.asyn,network_request
wechat,wxdbb4c5f1b8ee7da1,scripts/risk-finger.js,wx.getStorageSync,338,scripts/risk-finger.js,wx.setStorage,339,api.asyn,local_storage
wechat,wxdbb4c5f1b8ee7da1,scripts/store.js,wx.getStorageSync,7,scripts/store.js,wx.setStorageSync,29,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,app.js,wx.getStorageSync,127,app.js,wx.request,406,api.asyn,network_request
wechat,wxdbee9b9d855d6263,app.js,wx.login,276,app.js,wx.request,447,api.asyn,network_request
wechat,wxdbee9b9d855d6263,app.js,wx.login,276,app.js,wx.request,205,api.asyn,network_request
wechat,wxdbee9b9d855d6263,app.js,wx.getNetworkType,335,app.js,wx.request,447,api.asyn,network_request
wechat,wxdbee9b9d855d6263,app.js,wx.requestSubscribeMessage,699,app.js,wx.request,447,api.asyn,network_request
wechat,wxdbee9b9d855d6263,utils/common.js,wx.getStorageSync,43,utils/common.js,wx.setStorageSync,97,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,utils/common.js,wx.getStorage,57,utils/common.js,wx.setStorage,68,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,miniprogram_npm/@wxobs/miniprogram-helper/index.js,wx.getStorageSync,269,miniprogram_npm/@wxobs/miniprogram-helper/index.js,wx.setStorage,261,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,pages/home/home/HomeDataModel.js,wx.getStorageSync,393,pages/home/home/HomeDataModel.js,wx.setStorageSync,394,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,pages/home/home/HomeDataModel.js,wx.getStorageSync,393,pages/home/home/HomeDataModel.js,wx.setStorageSync,404,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,pages/home/home/HomeDataModel.js,wx.getStorage,417,pages/home/home/HomeDataModel.js,wx.setStorage,430,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,pages/home/home/HomeDataModel.js,wx.getStorage,458,pages/home/home/HomeDataModel.js,wx.setStorage,471,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,pages/login/splash/splash.js,wx.getNetworkType,64,app.js,wx.request,447,api.asyn,network_request
wechat,wxe3e77f0c3acf3436,store/game-store.js,wx.getStorage,318,store/game-store.js,m.setStorage,322,api.asyn,local_storage
wechat,wxe3e77f0c3acf3436,package-independent/pages/mine-info/index.js,changeConsole,269,package-independent/pages/mine-info/index.js,i.setStorage,275,ui,local_storage
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync,23,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync,23,app.js,wx.request,232,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync,23,app.js,wx.request,324,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync,23,app.js,wx.request,363,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync,23,utils/main/system.js,wx.setStorageSync,29,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync,23,app.js,wx.request,532,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getSystemInfoSync,37,utils/main/system.js,wx.setStorageSync,29,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,app.js,wx.getSystemInfoSync.system.indexOf,54,utils/main/system.js,wx.setStorageSync,29,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync.split,135,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync.split,135,app.js,wx.request,232,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync.split,135,app.js,wx.request,324,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync.split,135,app.js,wx.request,363,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getStorageSync.split,135,app.js,wx.request,532,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getNetworkType,173,app.js,wx.setStorageSync,175,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,app.js,wx.login,382,app.js,wx.request,392,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.login,523,app.js,wx.request,532,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,app.js,wx.getLocation,647,app.js,wx.setStorageSync,656,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,app.js,wx.login,230,app.js,wx.setStorageSync,232,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,app.js,wx.login,230,app.js,wx.request,246,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,utils/api.js,wx.getStorageSync,32,utils/api.js,wx.request,163,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,utils/api.js,wx.getStorageSync,32,utils/api.js,wx.request,99,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,utils/api.js,wx.getStorageSync,32,utils/api.js,wx.request,529,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,utils/log.js,wx.getStorageSync,26,utils/log.js,wx.request,47,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,utils/logV2.js,wx.getStorageSync,26,utils/logV2.js,wx.request,47,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,utils/verify.js,wx.getStorageSync,38,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,verify_mpsdk/main.js,wx.getSystemInfoSync,32,verify_mpsdk/main.js,wx.request,57,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,components/agreement-tips/agreement-tips.js,wx.getStorageSync,28,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,components/choose-media/choose-media.js,wx.getStorageSync,135,components/choose-media/choose-media.js,wx.request,129,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,components/choose-media/choose-media.js,wx.chooseMedia,172,components/choose-media/choose-media.js,r.uploadFile,217,api.asyn,file_upload
wechat,wxeb13e85bef8b60d9,components/open-vip/open-vip.js,wx.getStorageSync,51,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,components/phone-number-dialog/index.js,wx.getStorageSync,28,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,pages/app-register/app-register.js,wx.getStorageSync,40,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,pages/tourist/tourist.js,wx.getStorageSync,13,pages/tourist/tourist.js,wx.request,17,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,components/dynamicList/near-dynamic/near-dynamic.js,wx.getLocation,212,components/dynamicList/near-dynamic/near-dynamic.js,wx.setStorageSync,231,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,components/dynamicList/near-dynamic/near-dynamic.js,wx.getStorageSync,308,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,pages/userInfo/starCashier/starCashier.js,wx.getStorageSync,216,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,pages/recommend/components/recommend-official-popup/recommend-official-popup.js,wx.getStorageSync,38,pages/recommend/components/recommend-official-popup/recommend-official-popup.js,wx.setStorageSync,38,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,pages/recommend/components/sunset-login-dialog/index.js,wx.getStorageSync,28,utils/api.js,wx.request,388,api.asyn,network_request
wechat,wxef837576a7a709bf,app.js,wx.getUserInfo,146,app.js,wx.setStorageSync,147,api.asyn,local_storage
wechat,wxef837576a7a709bf,app.js,wx.getUserInfo,152,app.js,wx.setStorageSync,153,api.asyn,local_storage
wechat,wxef837576a7a709bf,api/buriedPointApi.js,wx.getSystemInfoSync,32,api/buriedPointApi.js,wx.setStorageSync,32,api.asyn,local_storage
wechat,wxef837576a7a709bf,api/request.js,wx.login,100,api/request.js,wx.request,110,api.asyn,network_request
wechat,wxef837576a7a709bf,utils/messageSubscription.js,wx.getStorageSync,5,utils/messageSubscription.js,wx.setStorageSync,23,api.asyn,local_storage
wechat,wxef837576a7a709bf,pageIndex/APPLogin/APPLogin.js,onHandleLogin,112,pageIndex/APPLogin/APPLogin.js,wx.request,118,ui,network_request
wechat,wxef837576a7a709bf,pageIndex/creatorPostEdit/creatorPostEdit.js,wx.getStorageSync,211,pageIndex/creatorPostEdit/creatorPostEdit.js,wx.uploadFile,205,api.asyn,file_upload
